coupon_id,owner_id,category_id,brand_id,discount_type,discount_value,minimum_purchase,issue_date,expiry_date,coupon_value,status,city,source,transferable,validity_duration_days,effective_discount_pct,total_views_count,avg_view_duration,total_requests_count,total_usage_count,swap_offered_count,swap_requested_count,request_conversion_rate
CP2308,U0157,CAT08,B029,percentage,59.7,499,2023-10-14,2024-06-28,74.35,available,Pune,referral,yes,258,59.7,1,216.0,0,1,0,1,0.0
CP2309,U0042,CAT08,B029,percentage,23.9,299,2024-04-30,2024-08-30,2177.41,claimed,Nagpur,gifted,yes,122,23.9,1,269.0,1,2,0,1,1.0
CP2310,U0443,CAT05,B019,flat,100.0,1999,2024-03-09,2024-11-22,2167.89,swapped,Visakhapatnam,earned,no,258,4.61,5,87.2,1,0,0,1,0.2
CP2311,U0169,CAT10,B036,flat,250.0,999,2023-10-28,2024-04-17,1327.01,claimed,Lucknow,referral,yes,172,18.84,5,96.8,0,1,0,0,0.0
CP2312,U0355,CAT05,B017,percentage,50.8,199,2023-05-20,2024-04-11,2108.95,swapped,Mumbai,earned,no,327,50.8,2,160.0,1,0,0,0,0.5
CP2313,U0107,CAT03,B012,percentage,79.3,299,2024-12-16,2025-11-08,1915.54,available,Vadodara,purchased,yes,327,79.3,0,0.0,2,0,0,0,0.0
CP2314,U0217,CAT05,B019,flat,400.0,1499,2024-09-10,2025-02-11,3952.2,available,Hyderabad,referral,yes,154,10.12,3,202.67,1,0,0,0,0.3333
CP2315,U0360,CAT06,B022,percentage,35.2,199,2024-12-23,2025-03-30,4345.67,available,Indore,purchased,no,97,35.2,3,129.33,0,0,0,0,0.0
CP2316,U0053,CAT06,B023,percentage,7.3,499,2023-11-20,2024-04-16,223.86,expired,Indore,earned,no,148,7.3,0,0.0,0,2,0,0,0.0
CP2317,U0414,CAT04,B014,percentage,67.8,1499,2024-11-22,2025-03-22,3591.59,swapped,Bengaluru,gifted,yes,120,67.8,2,179.5,0,1,0,0,0.0
CP2318,U0442,CAT05,B019,percentage,70.6,0,2024-03-04,2024-07-08,4009.01,available,Bengaluru,purchased,yes,126,70.6,4,145.0,1,1,0,0,0.25
CP2319,U0389,CAT08,B029,flat,500.0,1999,2024-05-14,2025-03-16,285.06,available,Bengaluru,gifted,no,306,175.4,3,130.33,0,0,0,0,0.0
CP2320,U0193,CAT06,B023,flat,250.0,199,2024-06-09,2025-01-30,1800.52,available,Lucknow,purchased,yes,235,13.88,2,179.5,0,1,0,0,0.0
CP2321,U0361,CAT03,B010,percentage,10.7,999,2023-06-25,2024-04-17,1937.07,claimed,Surat,earned,no,297,10.7,1,9.0,2,0,0,1,2.0
CP2322,U0275,CAT07,B026,flat,500.0,999,2023-11-14,2024-03-12,4458.28,swapped,Coimbatore,referral,no,119,11.22,5,104.2,1,2,0,0,0.2
CP2323,U0430,CAT01,B003,percentage,23.2,1499,2024-11-16,2025-04-07,879.43,claimed,Coimbatore,referral,no,142,23.2,2,136.0,2,2,1,0,1.0
CP2324,U0445,CAT02,B006,percentage,17.0,499,2023-01-18,2023-06-03,4725.99,claimed,Lucknow,purchased,no,136,17.0,3,222.0,0,0,0,1,0.0
CP2325,U0096,CAT08,B029,percentage,37.1,499,2024-07-08,2025-01-27,762.92,claimed,Chandigarh,referral,yes,203,37.1,0,0.0,1,1,0,0,0.0
CP2326,U0116,CAT03,B009,percentage,73.5,1999,2024-04-04,2025-02-15,1379.76,swapped,Mumbai,gifted,yes,317,73.5,1,205.0,0,1,1,0,0.0
CP2327,U0246,CAT04,B015,percentage,31.0,199,2024-10-13,2025-05-19,1743.51,available,Kolkata,referral,yes,218,31.0,2,140.0,0,0,0,0,0.0
CP2328,U0170,CAT08,B028,percentage,62.5,199,2023-02-27,2023-08-06,1731.3,available,Patna,gifted,yes,160,62.5,1,135.0,0,0,0,0,0.0
CP2329,U0282,CAT03,B012,percentage,52.7,299,2023-05-10,2023-09-04,4088.28,expired,Mumbai,gifted,yes,117,52.7,7,143.0,0,0,0,1,0.0
CP2330,U0173,CAT05,B017,flat,100.0,299,2023-12-06,2024-06-28,4545.8,claimed,Pune,referral,no,205,2.2,2,182.5,1,0,0,0,0.5
CP2331,U0498,CAT08,B029,percentage,12.8,999,2024-03-01,2024-11-30,2710.31,swapped,Kochi,earned,no,274,12.8,1,296.0,0,1,0,0,0.0
CP2332,U0201,CAT05,B020,flat,400.0,1999,2023-08-27,2024-06-22,3944.52,swapped,Chandigarh,earned,no,300,10.14,2,82.5,0,0,0,0,0.0
CP2333,U0107,CAT05,B019,flat,300.0,199,2024-05-26,2024-10-19,3572.79,claimed,Bengaluru,referral,yes,146,8.4,1,69.0,1,1,1,0,1.0
CP2334,U0015,CAT05,B019,percentage,39.9,0,2024-12-07,2025-08-18,3313.22,available,Chennai,purchased,no,254,39.9,2,35.5,0,0,0,0,0.0
CP2335,U0141,CAT06,B023,flat,200.0,0,2023-06-13,2024-02-13,2466.54,available,Coimbatore,earned,yes,245,8.11,4,50.0,0,1,0,0,0.0
CP2336,U0295,CAT01,B001,percentage,58.9,999,2023-08-19,2024-01-21,193.23,available,Visakhapatnam,gifted,no,155,58.9,1,222.0,1,0,0,0,1.0
CP2337,U0165,CAT03,B010,percentage,36.8,999,2024-10-01,2024-11-27,3886.55,available,Coimbatore,earned,yes,57,36.8,3,215.67,0,1,1,0,0.0
CP2338,U0207,CAT06,B021,percentage,26.0,499,2023-07-22,2024-02-03,154.82,claimed,Indore,gifted,no,196,26.0,2,164.5,2,0,0,0,1.0
CP2339,U0338,CAT02,B007,flat,250.0,999,2024-09-14,2025-05-22,1872.05,expired,Patna,earned,no,250,13.35,1,26.0,0,0,0,0,0.0
CP2340,U0500,CAT06,B022,percentage,30.7,299,2024-08-06,2025-03-13,175.82,available,Pune,earned,no,219,30.7,0,0.0,1,0,0,0,0.0
CP2341,U0460,CAT03,B009,percentage,27.5,0,2024-01-09,2024-07-03,2817.8,claimed,Chennai,earned,yes,176,27.5,2,159.5,0,1,0,0,0.0
CP2342,U0331,CAT06,B021,flat,50.0,999,2024-04-09,2025-02-04,861.93,expired,Chandigarh,earned,yes,301,5.8,0,0.0,0,1,0,1,0.0
CP2343,U0152,CAT02,B006,percentage,67.4,1499,2024-01-19,2024-10-26,1514.47,available,Kolkata,purchased,yes,281,67.4,0,0.0,0,0,1,1,0.0
CP2344,U0104,CAT08,B029,percentage,51.7,0,2023-09-26,2024-06-19,2588.81,expired,Ahmedabad,gifted,yes,267,51.7,2,94.5,0,0,1,0,0.0
CP2345,U0403,CAT04,B015,flat,150.0,199,2023-06-26,2023-09-10,3702.24,available,Lucknow,purchased,yes,76,4.05,3,178.67,0,2,1,0,0.0
CP2346,U0330,CAT10,B034,flat,300.0,1999,2023-08-28,2024-02-22,3981.78,available,Jaipur,purchased,yes,178,7.53,1,182.0,0,0,0,0,0.0
CP2347,U0245,CAT09,B030,percentage,67.3,999,2023-06-18,2024-01-15,1619.07,claimed,Mumbai,purchased,no,211,67.3,2,165.5,0,1,0,0,0.0
CP2348,U0463,CAT10,B035,percentage,65.0,199,2024-11-02,2025-04-02,1658.34,available,Bengaluru,earned,yes,151,65.0,1,182.0,0,1,0,0,0.0
CP2349,U0364,CAT02,B006,flat,150.0,299,2023-09-26,2024-07-09,2391.31,available,Vadodara,earned,no,287,6.27,2,127.0,0,1,0,0,0.0
CP2350,U0123,CAT03,B012,percentage,36.2,299,2023-07-10,2024-04-17,4105.96,available,Hyderabad,purchased,yes,282,36.2,2,125.0,0,0,0,0,0.0
CP2351,U0115,CAT10,B033,flat,150.0,0,2024-05-29,2024-08-09,506.72,claimed,Lucknow,earned,yes,72,29.6,3,196.67,1,0,0,0,0.3333
CP2352,U0297,CAT10,B033,percentage,53.4,499,2024-12-29,2025-03-04,3403.26,available,Kochi,purchased,yes,65,53.4,4,152.5,0,0,0,0,0.0
CP2353,U0036,CAT10,B033,flat,50.0,1499,2024-06-09,2024-09-25,1123.94,available,Coimbatore,earned,yes,108,4.45,2,119.0,2,0,1,1,1.0
CP2354,U0205,CAT02,B008,flat,150.0,499,2024-03-17,2025-03-02,316.48,available,Bengaluru,referral,yes,350,47.4,3,169.33,0,0,0,0,0.0
CP2355,U0455,CAT01,B002,flat,75.0,999,2024-09-25,2024-12-22,3976.26,claimed,Delhi,gifted,yes,88,1.89,3,92.0,0,2,0,0,0.0
CP2356,U0140,CAT02,B006,flat,100.0,1999,2023-01-24,2023-06-30,1354.31,available,Mumbai,referral,yes,157,7.38,3,57.33,1,1,0,0,0.3333
CP2357,U0233,CAT05,B020,flat,250.0,299,2023-03-01,2023-12-09,3768.09,available,Indore,purchased,yes,283,6.63,5,179.0,1,0,0,1,0.2
CP2358,U0492,CAT07,B026,percentage,34.6,1499,2023-07-20,2024-04-29,2543.95,available,Delhi,gifted,no,284,34.6,3,144.0,0,0,1,0,0.0
CP2359,U0218,CAT01,B002,flat,300.0,499,2023-07-30,2023-09-28,4354.75,available,Kochi,earned,no,60,6.89,2,152.0,1,0,0,0,0.5
CP2360,U0126,CAT07,B026,flat,300.0,1999,2024-02-11,2025-01-15,3592.78,swapped,Pune,purchased,no,339,8.35,3,144.0,0,0,0,1,0.0
CP2361,U0420,CAT01,B001,percentage,60.7,0,2023-11-22,2024-09-14,3917.69,claimed,Bengaluru,purchased,yes,297,60.7,7,105.71,1,0,0,0,0.1429
CP2362,U0433,CAT09,B031,percentage,18.7,0,2023-11-02,2024-03-21,4005.45,available,Coimbatore,earned,no,140,18.7,2,127.5,2,2,0,0,1.0
CP2363,U0172,CAT05,B018,percentage,53.8,999,2023-09-07,2024-06-02,3674.43,expired,Nagpur,purchased,no,269,53.8,3,142.33,0,1,0,0,0.0
CP2364,U0183,CAT09,B032,percentage,33.0,299,2023-12-12,2024-05-30,4994.73,available,Vadodara,earned,no,170,33.0,1,125.0,1,0,0,0,1.0
CP2365,U0220,CAT01,B002,flat,500.0,499,2023-06-19,2023-11-16,2736.17,swapped,Coimbatore,earned,yes,150,18.27,2,169.5,0,2,1,0,0.0
CP2366,U0273,CAT07,B026,flat,150.0,0,2023-05-29,2023-10-29,211.08,expired,Bhopal,purchased,no,153,71.06,0,0.0,0,0,0,1,0.0
CP2367,U0221,CAT09,B031,percentage,72.4,1499,2023-10-08,2024-07-28,2424.06,expired,Hyderabad,gifted,no,294,72.4,1,233.0,2,1,0,0,2.0
CP2368,U0177,CAT02,B006,percentage,22.1,199,2024-04-13,2024-10-30,2896.68,claimed,Delhi,purchased,no,200,22.1,1,151.0,0,1,0,0,0.0
CP2369,U0410,CAT09,B031,percentage,12.8,0,2023-10-03,2024-03-10,1880.86,available,Hyderabad,earned,yes,159,12.8,1,155.0,0,0,0,0,0.0
CP2370,U0158,CAT07,B024,percentage,45.4,499,2023-05-02,2023-07-23,4591.29,swapped,Chandigarh,purchased,yes,82,45.4,2,135.0,3,0,0,0,1.5
CP2371,U0364,CAT07,B026,flat,250.0,1499,2023-12-16,2024-07-06,1384.59,swapped,Jaipur,purchased,no,203,18.06,3,20.67,2,1,0,0,0.6667
CP2372,U0232,CAT09,B030,percentage,61.5,0,2023-08-26,2024-06-06,4943.76,expired,Kolkata,purchased,no,285,61.5,2,131.0,0,0,0,0,0.0
CP2373,U0404,CAT06,B022,flat,250.0,499,2024-11-21,2025-07-19,191.88,available,Mumbai,referral,yes,240,130.29,2,140.5,1,0,1,0,0.5
CP2374,U0490,CAT10,B036,percentage,15.3,199,2024-05-23,2024-09-06,4844.94,available,Patna,gifted,no,106,15.3,0,0.0,0,1,0,0,0.0
CP2375,U0409,CAT03,B009,flat,400.0,999,2023-08-01,2024-03-17,1197.18,available,Delhi,referral,no,229,33.41,5,114.8,1,0,0,0,0.2
CP2376,U0400,CAT08,B027,flat,150.0,1499,2023-09-22,2023-11-06,3042.57,available,Kochi,purchased,yes,45,4.93,5,83.6,0,0,0,0,0.0
CP2377,U0124,CAT02,B006,percentage,57.0,299,2023-09-23,2023-11-01,4090.42,claimed,Coimbatore,purchased,no,39,57.0,2,143.5,0,0,0,0,0.0
CP2378,U0170,CAT08,B027,percentage,36.5,1499,2024-05-13,2025-03-31,3320.79,available,Hyderabad,gifted,yes,322,36.5,4,151.75,3,1,0,0,0.75
CP2379,U0295,CAT10,B035,percentage,51.0,299,2024-02-01,2024-10-07,1503.73,expired,Nagpur,earned,no,249,51.0,3,193.67,1,0,0,0,0.3333
CP2380,U0058,CAT07,B024,percentage,17.6,499,2023-01-08,2023-02-13,4835.88,expired,Bengaluru,earned,no,36,17.6,3,72.67,0,0,0,0,0.0
CP2381,U0300,CAT04,B015,percentage,48.5,199,2023-10-19,2024-04-29,1209.46,expired,Bhopal,earned,yes,193,48.5,3,136.33,0,0,0,0,0.0
CP2382,U0368,CAT03,B012,percentage,59.9,0,2024-09-12,2025-06-18,3449.92,expired,Delhi,purchased,no,279,59.9,0,0.0,2,0,0,0,0.0
CP2383,U0146,CAT01,B004,percentage,75.9,1499,2023-05-09,2024-04-21,3297.76,available,Bengaluru,earned,yes,348,75.9,1,249.0,1,0,0,0,1.0
CP2384,U0047,CAT01,B003,flat,200.0,1499,2024-07-26,2025-01-16,4608.96,available,Pune,gifted,no,174,4.34,1,94.0,3,0,0,0,3.0
CP2385,U0415,CAT03,B010,percentage,41.3,499,2024-11-21,2025-09-20,3579.06,swapped,Nagpur,earned,yes,303,41.3,2,189.5,1,0,0,0,0.5
CP2386,U0141,CAT04,B013,flat,300.0,1499,2023-11-30,2024-07-10,2308.91,expired,Hyderabad,earned,no,223,12.99,2,108.5,2,0,0,1,1.0
CP2387,U0444,CAT09,B032,percentage,59.7,499,2023-03-08,2023-12-31,4800.94,expired,Visakhapatnam,earned,no,298,59.7,3,202.33,0,0,1,0,0.0
CP2388,U0062,CAT02,B005,percentage,48.3,0,2023-04-29,2023-12-28,1538.45,available,Jaipur,gifted,yes,243,48.3,6,100.5,1,0,0,0,0.1667
CP2389,U0089,CAT02,B006,percentage,48.2,1499,2024-01-07,2024-07-10,3848.86,swapped,Nagpur,purchased,no,185,48.2,3,173.67,0,0,0,0,0.0
CP2390,U0287,CAT03,B010,percentage,59.1,1499,2024-05-09,2024-11-04,4201.97,expired,Indore,purchased,no,179,59.1,1,22.0,1,0,0,0,1.0
CP2391,U0089,CAT09,B032,flat,100.0,299,2023-12-15,2024-05-17,4660.54,available,Coimbatore,earned,yes,154,2.15,1,242.0,0,0,0,0,0.0
CP2392,U0210,CAT03,B012,percentage,77.9,1499,2023-03-03,2024-02-10,2059.04,expired,Ahmedabad,gifted,no,344,77.9,4,221.0,0,0,0,0,0.0
CP2393,U0210,CAT04,B014,flat,250.0,299,2024-04-15,2024-06-16,2042.43,expired,Visakhapatnam,purchased,yes,62,12.24,0,0.0,1,1,0,1,0.0
CP2394,U0426,CAT01,B001,percentage,79.5,1999,2024-04-28,2024-06-01,3758.85,expired,Mumbai,gifted,yes,34,79.5,2,199.5,0,1,0,0,0.0
CP2395,U0385,CAT08,B029,flat,500.0,1499,2024-10-08,2025-07-27,2113.73,expired,Bhopal,earned,yes,292,23.65,0,0.0,1,2,1,0,0.0
CP2396,U0293,CAT03,B009,percentage,68.0,999,2024-12-24,2025-02-09,1211.16,claimed,Vadodara,purchased,no,47,68.0,0,0.0,0,1,1,0,0.0
CP2397,U0316,CAT08,B029,percentage,38.0,499,2024-02-24,2024-06-23,1770.69,swapped,Lucknow,earned,no,120,38.0,6,175.83,1,1,1,1,0.1667
CP2398,U0185,CAT06,B022,percentage,15.0,1499,2024-04-27,2024-12-15,1417.07,expired,Visakhapatnam,purchased,yes,232,15.0,1,297.0,1,1,0,0,1.0
CP2399,U0440,CAT08,B029,percentage,40.7,1999,2023-12-25,2024-01-25,249.77,available,Ahmedabad,earned,yes,31,40.7,0,0.0,0,1,0,0,0.0
CP2400,U0030,CAT03,B012,flat,300.0,199,2024-09-18,2025-02-10,668.79,expired,Jaipur,gifted,no,145,44.86,2,230.0,2,0,1,0,1.0
CP2401,U0386,CAT08,B027,percentage,50.9,1999,2023-02-03,2023-10-27,4109.09,expired,Delhi,earned,yes,266,50.9,1,60.0,0,0,0,0,0.0
CP2402,U0140,CAT06,B021,percentage,30.7,499,2024-10-24,2025-02-07,2028.57,claimed,Hyderabad,purchased,yes,106,30.7,2,141.0,1,0,0,0,0.5
CP2403,U0431,CAT08,B029,percentage,78.8,1999,2023-03-05,2023-10-04,4404.72,available,Bhopal,earned,yes,213,78.8,0,0.0,0,0,0,0,0.0
CP2404,U0077,CAT04,B014,percentage,22.3,999,2023-09-22,2023-12-27,4721.2,expired,Chennai,earned,yes,96,22.3,1,93.0,1,1,0,0,1.0
CP2405,U0096,CAT08,B027,flat,150.0,299,2024-05-24,2024-09-21,3767.03,available,Delhi,purchased,yes,120,3.98,1,188.0,3,0,0,0,3.0
CP2406,U0355,CAT08,B029,flat,50.0,999,2023-01-08,2023-11-12,1595.36,expired,Jaipur,referral,yes,308,3.13,3,184.0,0,1,0,0,0.0
CP2407,U0350,CAT04,B016,percentage,19.8,0,2023-08-27,2024-01-04,3179.67,claimed,Visakhapatnam,purchased,no,130,19.8,2,201.0,2,0,0,0,1.0
CP2408,U0331,CAT06,B022,percentage,77.6,499,2023-05-11,2023-12-11,4459.72,claimed,Mumbai,purchased,yes,214,77.6,2,200.5,1,0,0,1,0.5
CP2409,U0191,CAT08,B027,percentage,65.1,1999,2024-10-19,2025-10-04,4679.48,expired,Nagpur,referral,no,350,65.1,2,187.5,0,0,1,0,0.0
CP2410,U0433,CAT09,B030,flat,300.0,1499,2023-10-30,2024-06-05,1814.88,available,Ahmedabad,purchased,no,219,16.53,1,172.0,0,0,0,0,0.0
CP2411,U0016,CAT09,B030,percentage,55.2,299,2024-03-21,2024-09-15,1070.98,available,Indore,purchased,no,178,55.2,1,154.0,1,0,0,1,1.0
CP2412,U0285,CAT09,B032,percentage,20.3,199,2023-05-16,2024-03-10,3196.51,claimed,Pune,earned,no,299,20.3,2,253.0,0,0,0,0,0.0
CP2413,U0012,CAT09,B030,flat,75.0,199,2024-12-11,2025-07-19,866.66,claimed,Kochi,earned,no,220,8.65,0,0.0,0,0,0,0,0.0
CP2414,U0006,CAT06,B022,flat,50.0,499,2023-05-11,2023-11-26,2207.76,swapped,Visakhapatnam,gifted,yes,199,2.26,2,115.0,0,1,0,0,0.0
CP2415,U0242,CAT07,B026,percentage,79.3,0,2024-05-21,2025-01-19,4360.62,expired,Patna,earned,no,243,79.3,1,87.0,1,0,0,0,1.0
CP2416,U0456,CAT04,B014,percentage,31.9,1499,2024-09-22,2024-12-06,54.8,claimed,Chennai,gifted,no,75,31.9,1,202.0,0,0,0,0,0.0
CP2417,U0124,CAT07,B024,percentage,29.4,1499,2024-08-02,2025-03-25,2236.74,available,Bhopal,purchased,no,235,29.4,2,226.0,0,0,1,0,0.0
CP2418,U0285,CAT10,B035,flat,200.0,999,2023-01-08,2023-05-20,1771.94,expired,Lucknow,gifted,no,132,11.29,3,142.33,0,0,1,2,0.0
CP2419,U0017,CAT06,B021,percentage,9.4,0,2024-05-17,2024-10-05,790.6,swapped,Mumbai,earned,no,141,9.4,2,206.0,1,1,0,0,0.5
CP2420,U0180,CAT04,B016,flat,150.0,1499,2024-11-30,2025-03-25,1983.08,expired,Kolkata,earned,yes,115,7.56,3,196.67,1,0,0,1,0.3333
CP2421,U0110,CAT03,B010,percentage,42.9,999,2023-10-02,2024-08-15,4899.46,available,Chandigarh,purchased,yes,318,42.9,1,43.0,0,0,1,0,0.0
CP2422,U0221,CAT10,B033,percentage,5.8,499,2024-07-15,2025-05-06,3613.99,expired,Indore,purchased,yes,295,5.8,2,274.5,0,2,0,1,0.0
CP2423,U0322,CAT07,B025,percentage,61.7,1499,2024-07-25,2025-06-12,1028.63,claimed,Kochi,earned,no,322,61.7,1,25.0,0,1,0,0,0.0
CP2424,U0307,CAT02,B008,flat,50.0,199,2024-09-23,2024-11-03,2503.46,swapped,Lucknow,referral,no,41,2.0,7,119.43,0,1,0,0,0.0
CP2425,U0367,CAT09,B030,percentage,31.3,299,2024-05-17,2024-10-20,2121.41,swapped,Lucknow,purchased,no,156,31.3,3,86.67,0,0,0,1,0.0
CP2426,U0067,CAT04,B014,percentage,62.6,999,2023-02-28,2023-09-12,4719.75,available,Surat,gifted,no,196,62.6,4,163.0,3,0,0,0,0.75
CP2427,U0227,CAT02,B006,percentage,64.9,0,2023-11-07,2024-07-24,2987.4,swapped,Coimbatore,gifted,no,260,64.9,1,212.0,1,2,0,1,1.0
CP2428,U0420,CAT05,B018,flat,250.0,499,2023-02-14,2024-01-20,2565.15,claimed,Visakhapatnam,purchased,yes,340,9.75,1,120.0,0,1,0,0,0.0
CP2429,U0303,CAT06,B021,percentage,8.4,1999,2024-08-07,2025-08-02,3381.68,available,Vadodara,referral,yes,360,8.4,2,111.0,1,3,0,0,0.5
CP2430,U0271,CAT05,B018,percentage,70.6,499,2024-01-02,2024-06-08,2994.58,available,Hyderabad,purchased,yes,158,70.6,2,213.5,0,2,0,0,0.0
CP2431,U0003,CAT06,B022,percentage,22.6,999,2024-04-07,2024-06-08,2752.21,available,Lucknow,gifted,no,62,22.6,0,0.0,1,0,0,0,0.0
CP2432,U0245,CAT07,B025,percentage,27.5,499,2023-03-02,2023-07-18,1334.81,available,Bhopal,earned,yes,138,27.5,1,149.0,0,0,0,0,0.0
CP2433,U0387,CAT02,B008,percentage,18.3,199,2023-12-13,2024-02-03,3648.77,expired,Chandigarh,earned,no,52,18.3,2,203.5,0,0,1,0,0.0
CP2434,U0463,CAT09,B031,flat,75.0,1499,2024-10-15,2025-08-29,269.85,expired,Lucknow,purchased,yes,318,27.79,0,0.0,0,0,1,0,0.0
CP2435,U0001,CAT04,B014,percentage,68.4,0,2024-03-01,2024-10-22,4083.87,claimed,Surat,earned,yes,235,68.4,3,39.0,0,0,0,0,0.0
CP2436,U0006,CAT03,B011,flat,400.0,0,2023-07-17,2024-05-07,4958.01,swapped,Bengaluru,purchased,no,295,8.07,3,116.33,0,0,0,0,0.0
CP2437,U0029,CAT06,B022,percentage,45.6,499,2024-01-19,2024-11-30,3750.98,expired,Bengaluru,earned,yes,316,45.6,2,246.0,0,0,1,1,0.0
CP2438,U0173,CAT04,B016,percentage,59.3,0,2023-02-07,2023-09-07,2899.15,expired,Patna,purchased,no,212,59.3,2,121.5,1,0,0,0,0.5
CP2439,U0040,CAT09,B031,percentage,37.5,499,2024-11-07,2025-08-16,88.54,available,Lucknow,earned,yes,282,37.5,2,166.0,2,1,0,0,1.0
CP2440,U0252,CAT10,B034,flat,500.0,1499,2024-01-10,2024-02-17,552.0,available,Ahmedabad,referral,yes,38,90.58,2,108.5,0,0,0,0,0.0
CP2441,U0084,CAT04,B014,percentage,19.6,199,2024-08-13,2025-03-11,258.35,swapped,Jaipur,purchased,yes,210,19.6,5,89.0,1,1,1,0,0.2
CP2442,U0186,CAT04,B016,flat,75.0,999,2024-04-27,2025-02-04,2800.57,available,Indore,purchased,yes,283,2.68,1,93.0,1,0,0,0,1.0
CP2443,U0404,CAT07,B025,percentage,56.8,1499,2023-07-05,2024-03-03,699.98,available,Pune,referral,no,242,56.8,1,256.0,1,0,0,0,1.0
CP2444,U0345,CAT10,B035,flat,300.0,0,2023-11-22,2024-08-29,881.69,available,Bhopal,purchased,yes,281,34.03,0,0.0,0,0,0,0,0.0
CP2445,U0400,CAT09,B030,flat,100.0,199,2024-11-15,2025-11-10,4380.27,claimed,Vadodara,referral,yes,360,2.28,5,128.2,1,1,0,0,0.2
CP2446,U0298,CAT01,B002,percentage,48.8,1499,2024-06-04,2025-03-14,4580.61,available,Ahmedabad,purchased,no,283,48.8,1,231.0,1,0,1,1,1.0
CP2447,U0434,CAT06,B023,percentage,54.4,1999,2024-06-01,2025-05-06,572.0,available,Patna,earned,yes,339,54.4,1,146.0,1,1,0,0,1.0
CP2448,U0016,CAT10,B036,flat,50.0,299,2023-10-23,2024-05-23,858.22,available,Delhi,earned,no,213,5.83,1,93.0,0,1,0,0,0.0
CP2449,U0394,CAT01,B001,percentage,25.6,0,2023-04-16,2024-02-25,1303.2,expired,Bhopal,earned,yes,315,25.6,2,199.0,1,1,0,0,0.5
CP2450,U0431,CAT10,B036,flat,200.0,199,2023-02-09,2023-12-18,1402.22,claimed,Jaipur,purchased,no,312,14.26,2,129.5,0,0,0,0,0.0
CP2451,U0018,CAT01,B004,percentage,56.0,499,2023-12-07,2024-09-18,4147.09,expired,Indore,purchased,no,286,56.0,2,265.0,0,0,0,0,0.0
CP2452,U0469,CAT07,B026,percentage,56.3,1999,2024-10-14,2025-08-19,1774.52,expired,Nagpur,purchased,no,309,56.3,4,132.75,1,0,0,0,0.25
CP2453,U0318,CAT02,B007,percentage,51.4,299,2023-01-17,2023-07-14,2298.79,swapped,Indore,referral,yes,178,51.4,0,0.0,2,0,0,0,0.0
CP2454,U0208,CAT06,B021,flat,500.0,1999,2023-10-22,2024-07-10,1983.15,available,Vadodara,earned,yes,262,25.21,1,252.0,0,1,0,0,0.0
CP2455,U0072,CAT01,B001,percentage,69.3,999,2023-10-20,2024-07-29,4903.03,available,Nagpur,referral,no,283,69.3,1,255.0,0,0,0,0,0.0
CP2456,U0067,CAT09,B031,percentage,6.1,999,2024-12-03,2025-07-19,4042.86,swapped,Bengaluru,purchased,no,228,6.1,2,153.0,1,0,0,0,0.5
CP2457,U0005,CAT07,B024,flat,500.0,1999,2024-02-13,2024-10-22,988.72,claimed,Ahmedabad,purchased,no,252,50.57,2,8.0,0,1,0,1,0.0
CP2458,U0024,CAT09,B032,flat,300.0,0,2024-05-09,2025-05-07,2009.38,available,Nagpur,earned,no,363,14.93,3,122.33,0,1,0,0,0.0
CP2459,U0106,CAT01,B002,percentage,32.3,0,2024-05-24,2024-08-29,3598.15,available,Ahmedabad,purchased,yes,97,32.3,1,191.0,2,0,0,0,2.0
CP2460,U0267,CAT06,B021,percentage,60.7,299,2023-02-04,2023-03-06,3738.37,claimed,Vadodara,gifted,no,30,60.7,1,69.0,0,0,0,0,0.0
CP2461,U0396,CAT02,B008,percentage,32.1,199,2023-02-27,2023-09-18,90.86,available,Pune,gifted,yes,203,32.1,0,0.0,2,0,0,0,0.0
CP2462,U0169,CAT04,B013,percentage,32.9,999,2024-02-28,2024-04-06,4805.37,claimed,Lucknow,earned,yes,38,32.9,1,38.0,0,0,0,0,0.0
CP2463,U0044,CAT03,B010,flat,75.0,199,2023-01-07,2023-12-12,4610.72,claimed,Jaipur,referral,yes,339,1.63,4,259.75,0,0,0,0,0.0
CP2464,U0414,CAT02,B007,flat,75.0,999,2023-10-15,2023-11-29,4634.88,claimed,Pune,purchased,yes,45,1.62,2,66.0,0,1,0,0,0.0
CP2465,U0024,CAT08,B028,percentage,45.8,1999,2024-12-06,2025-06-09,785.51,swapped,Bhopal,referral,yes,185,45.8,3,171.33,1,0,0,0,0.3333
CP2466,U0042,CAT04,B013,percentage,51.7,999,2024-08-02,2025-05-23,589.79,available,Delhi,earned,no,294,51.7,5,163.2,1,1,0,0,0.2
CP2467,U0396,CAT03,B011,percentage,35.6,999,2024-04-19,2025-02-08,3786.36,available,Kolkata,earned,no,295,35.6,2,273.0,1,0,0,0,0.5
CP2468,U0214,CAT09,B031,percentage,26.2,199,2023-12-22,2024-03-26,3847.86,available,Visakhapatnam,referral,yes,95,26.2,3,130.67,0,1,1,0,0.0
CP2469,U0152,CAT04,B016,flat,100.0,1499,2023-11-19,2024-05-26,969.11,claimed,Kolkata,gifted,yes,189,10.32,0,0.0,1,0,0,0,0.0
CP2470,U0170,CAT08,B029,flat,100.0,0,2024-07-20,2024-08-31,4925.28,available,Kochi,purchased,yes,42,2.03,2,167.0,0,0,0,0,0.0
